n,l,energy,pde_loss,norm_loss,ortho_loss
2,0,-0.93922317028045654297,0.00040942372288554907,0.25155666470527648926,0.49398350715637207031
2,0,-0.93914884328842163086,0.00041033839806914330,0.25152331590652465820,0.49398040771484375000
2,0,-0.93907374143600463867,0.00041127001168206334,0.25149041414260864258,0.49397647380828857422
2,0,-0.93899786472320556641,0.00041221900028176606,0.25145825743675231934,0.49397137761116027832
2,0,-0.93892145156860351562,0.00041318527655676007,0.25142645835876464844,0.49396559596061706543
2,0,-0.93884414434432983398,0.00041417015017941594,0.25139531493186950684,0.49395856261253356934
2,0,-0.93876612186431884766,0.00041517333011142910,0.25136458873748779297,0.49395102262496948242
2,0,-0.93868720531463623047,0.00041619586409069598,0.25133442878723144531,0.49394229054450988770
2,0,-0.93860763311386108398,0.00041723766480572522,0.25130453705787658691,0.49393290281295776367
2,0,-0.93852704763412475586,0.00041829986730590463,0.25127518177032470703,0.49392262101173400879
2,0,-0.93844568729400634766,0.00041938244248740375,0.25124627351760864258,0.49391138553619384766
2,0,-0.93836343288421630859,0.00042048620525747538,0.25121784210205078125,0.49389916658401489258
2,0,-0.93828022480010986328,0.00042161153396591544,0.25118967890739440918,0.49388617277145385742
2,0,-0.93819606304168701172,0.00042275886517018080,0.25116196274757385254,0.49387252330780029297
2,0,-0.93811094760894775391,0.00042392881005071104,0.25113460421562194824,0.49385786056518554688
2,0,-0.93802469968795776367,0.00042512186337262392,0.25110748410224914551,0.49384227395057678223
2,0,-0.93793767690658569336,0.00042633831617422402,0.25108078122138977051,0.49382609128952026367
2,0,-0.93784964084625244141,0.00042757880873978138,0.25105431675910949707,0.49380892515182495117
2,0,-0.93776023387908935547,0.00042884392314590514,0.25102803111076354980,0.49379101395606994629
